,label,text,like_count
47,0,丁香医生和我们本地报的不一样,0
48,1,好,0
49,0,转发微博,0
50,0,,0
51,0,如果境外输入不控制，这疫情真的会没完没了，因为总是会有星星点点的人在不同的时间点带着病毒回来。,2
52,0,希望每天如实报道教育看守所福利院的感染情况 别等我们高兴了半天又突然新增一大片 再次反弹,1
53,1,湖北终于降下来了，太好了，加油,2
54,1,感谢伟大祖国的英明决策，感谢白衣天使的无私奉献。大难面前，看出我大中华之威武，一方有难八方支援。我的祖国伟大，别的国家超市都空空如也，而我们的超市从来没有断货，东西应有尽有，让人民放心在家抗击疫情，人民生活有保障。我爱我的祖国，我为我是中国人而骄傲自豪！中国加油！,2
55,0,告诉你们这些境外势力，我们已经零了，哪个省敢有一例，相关领导立马下课。再有的话，就是你们外面带进来的，不管我们的事,1
56,1,建议国外航班全部发往一个地点，集中隔离。,1
57,1,外省11例是什么,1
58,1,终于等着武汉数据越来越少了,2
59,1,啥时候疑似病例为0就好了,2
60,0,新疆什么时候可以解封啊,0
61,0,湖北什么时候可以通行？？？？？,0
62,0,r,0
63,1,[加油],0
64,1,境外回国人员也应该要主动隔离14天，l,0
65,0,希望政府能及时调整政策，不要一刀切了，真的很不能理解，现在想从镇上到县里看病看不了，还要联系政府部门的车，政府的车就安全吗？还没自己车安全，起码自家车绝对没坐过病人,0
66,1,加油,0
67,0,新增的人到底哪里冒出来的？真令人头大，社会的罪人,1
68,0,浙江丽水含境外输入新增7个  是外国人进来的意思吗？?,0
69,0,还在新增的人真是可恶，拉出去枪毙，浪费国家资源，耽误全国人民，,0
70,0,自豪之说不知道从何讲起。没有工作没有收入，这就是自豪。,0
71,1,加油(? ??_??)?中国??,0
72,0,山西平遥襄垣林盛村大量糖心红富士，酥梨大量滞销，因疫情影响道路封锁快递不通，果农辛苦一年没有收入。鲜果都是源产地直供，有没有采购商可以来收购啊，帮帮果农。,0
73,1,武汉加油！,0
74,0,内蒙死亡一例为啥没加,0
75,0,湖北除武汉以外其他市的在外务工人员可否尽快放行呢，生活压力这么大，已经滞留了一个多月，回去还要被隔离，滞留不起。@健康中国 @湖北防疫指挥部,0
76,1,中国加油,0
77,1,?,0
78,0,都知道得病了还往中国跑  你们这一路得牵连多少人  你们还是中国人么，,0
79,0,感觉韩国控制不了要炸了。,0
80,0,我觉得可以有限的控制入境人员。不管是哪个国家，都要集中隔离,0
81,0,明明已经减少很多了，可是就是有国外的输入病例，这个时候一定要严防死守啊，不然又得一次重来了，不知道开学还有多久,0
82,1,祈祷?曙光即将来临  疫情早日结束,0
83,1,加油,0
84,0,怎么还有新增疑似病例,0
85,0,我想知道这是好消息吗？？？武汉什么时候可以解封呢！,0
86,0,又tm两位数了,0
87,1,加油呀,0
88,0,为什么日本没有新增？,0
89,0,抚州湖南乡喻家村一个！已经隔离了,0
90,1,愿疫情早日结束,0
91,1,弱弱问一句，不是浙江还是什么什么地方来着，不是发明了疫苗说可用吗？。疑惑，，。如果有才人把疫苗挽救出来了就好了。那真是救世主。希望疫情能得到永久性的控制,0
92,0,能不能督促一下北京卫健委微博@首都健康 早点公布北京数据，为什么总是最晚呢？是不是缺人手？,0
93,1,无症状算不算新增呢,0
94,0,现在当务之急是呼吸困难时应该用纤维支气管窥镜清理肺部。参考非典的经验。------另一例53岁女性SARS，并发呼吸窘迫综合征（ARDS）终末期，我们用纤维支气管窥镜插入肺内，逐叶将填塞于支气管肺泡的炎性粘液栓性分泌物吸尽，疏通了气道，解决了组织严重缺氧，救回了这条濒死的生命。,0
95,1,武汉快好了,0
96,0,啥都做不了在医院靠着，肺炎是死人了，那不是肺炎的也不能眼睁睁看着没啊，哭,0
97,0,现在医院都没血，做不了病灶组织学啥的，可能恶性肿瘤就在这靠着，死人了怎么办。手术啥的也做不了，就在住院病房靠着,0
98,0,谁能解释一下疫情地图中的数据： 昨天累计确诊新增数加上现有确诊减少数是不是应该等于新增死亡数加上新增出院数。怎么算都算不清楚，数学好的指导一下,0
99,0,北京还没公布怎么就出总数了？能别这样懵老百姓吗？,0
100,1,加油?,0
101,0,,0
102,0,所以这11例是：浙江7 辽宁3 上海1,0
103,0,可别再外来输入了,0
104,1,加油,0
105,1,武汉明天是不是可以降到100以下呢！,0
106,1,吉林快交卷了，大家都快交卷吧,1
107,0,浙江8个,0
108,0,有人知道哪里可以查询新冠患者死亡名单吗,0
109,0,北京天天都要晚别的地方,0
110,1,对比日韩 真的体现中国的优势 人多力量大啊,0
111,1,俺许昌白了,0
112,1,湖北很数字具体，其他省份呢？,0
113,1,湖北外15个，辽宁3，浙江7（意大利输入），剩下5个是哪里？北京多少？,0
114,1,中国加油,0
115,1,谢谢在一线守护的英雄们 谢谢 数字下来了 心安了好多,1
116,1,加油呀 要稳住,0
117,1,快熬出头了,0
118,1,加油，中国,0
119,1,@tiantian呢,0
120,1,中国加油！！！,0
121,0,1,0
122,0,,0
123,1,疫情过了全国人民也就放心安心了……,0
124,1,浙江总有空降兵,0
125,1,武汉加油，湖北加油,0
126,0,现在除湖北和境外输入以外，哪里有确诊哪里的官就被问责，哎,0
127,0,什么不吃吃野生的 想死也别啦我们下水啊,0
128,1,好想开学了,0
129,1,希望湖北早日进两位数,0
130,1,后面的趋势要开高铁和省际大巴和国内航线，国际航线要严防了？后面差不多可防可控了！,0
131,1,近几天逐步变成外部输入性病例占多数，防控输入性病例成下一阶段的重点！,0
132,1,疫情当前，固然可怕，但大家团结一致共同抗击疫情，每个人都献出一份力量，我们一定会克服疫情！待到春暖花开之日，大家在街头相聚定能笑脸相迎！,0
133,1,：：游戏示威坏处多 害人害己又误国 微博上书反对票 效果一样能达到 微博境外势力多 平民百姓莫掺和 我将无我立誓言 不负人民克艰险 军民一家喜洋洋 中华民族共辉煌,0
134,1,中国加油,0
135,0,好怕瞒报的,0
136,0,温州也要注意了,0
137,1,没有战胜不了的疫情、攻克不了的难关,0
138,1,中国??,0
139,0,浙江丽水市！怎么输入的？,0
140,1,山东没有,0
141,0,强烈要求所有从出现疫情国家入境的人员均隔离十四天并接受核酸检测，折腾时间太久了,0
142,0,除湖北外的11例是哪些省的呢？,0
143,1,武汉加油,1
144,0,难道没有故意瞒报的？？,1
145,0,没有核增，那位黄某英，病例算在哪里了，武汉北京还是黑户？,0
146,1,中国必胜,0
147,1,#贡献青春正能量，打赢疫情防控战# 中国加油！！??,0
148,1,战疫情全民皆兵，加油武汉，加油中国！,0
149,0,@熹梦199：真心，湖北省的一刀切政策真的不好，湖北省其他省市基本都没啥病例了，还搞的那么严，想看个病都很难,0
150,1,@天蓝低呗: 我想做个黑人，来中国三东大学就学玩学拌那奖金，然后拿三倍工资做外教玩学生，还可以那额外补助金，再过五年带家人a猫，a狗一起过来不用工作又可以享福#外国人永居管理条例#,0
151,1,@lovely-丹子 越来越好,0
152,1,每天都会看一看 希望全国确诊人数早日降为0！,0
153,1,加油,0
154,0,新增加的11例是哪几个省份的？这个不公布，发布的信息就不完整。,0
155,0,转发微博,0
156,1,哇哦有种马上就要全国大解放的感觉,0
157,1,全国赶紧降到两位数，然后一位数，零，等着累计确诊的更要小心的检测,0
158,1,加油,0
159,1,抗疫必胜,0
160,1,#全国累计确诊新冠肺炎80151例# 持续维持在个位数是下一步的目标！#新型冠状病毒# #武汉封城# 各项措施必须继续严格执行！#湖北封省#,0
161,0,,0
162,0,转发微博,0
163,1,应该重点关注入境人员的疫情了,1
164,1,朗读者#疫情地图# 越来越好，期待归零的那天,0
165,1,加油,0
166,0,,0
167,1,武汉明天肯定要跌进一百以内！,3
168,1,变少了,1
169,1,一场疫情，全民成了厨子，医护成了战士， 老师都成了主播，机关干部成了门卫，家长成了班主任， 只有孩子们，依然是神兽！小区门口的保安都成了哲学家，问的都是直击灵魂深处的终极哲学问题：1、你是谁？2、你从哪里来？3、你要到哪里去？然后深情地给你一枪，看你是不是头脑发热了,818
170,1,身为中国人我们都应该感到自豪！大家都看到了，短时间内只有我国才能完成闭户封城的创举！短时间内只有我国能建造那么多的医院！短时间内只有我国有无数八方支援的同胞，一线工作者辛苦了！此次我们也付出了惨痛的代价，平凡而伟大的英雄们一路走好！希望疫情早早结束！我爱中国！中国加油！??,279
171,1,内地除湖北省外新增11，浙江7（输入），上海1、辽宁3（丹东），现有疑似病历434,104
172,1,盘之感要来了,23
173,0,电视剧都不敢这么拍啊，湖北武汉，怎么会这样，简直可以拍一部《人民的名义2》那些优秀的企业家惨遭坑害，无处说理，太心痛了#聊聊山河那些事儿#,53
174,1,可否把新增确诊的省份也拆下呢~毕竟没几个省份有数据了~,27
175,1,请实施外籍入境强制隔离14天！！！不要让全国人民的努力成果毁在他们手里！！！,45
176,1,#健康发布# 【截至3月2日24时新型冠状病毒肺炎疫情最新情况】       3月2日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例125例，新增死亡病例31例（湖北31例），新增疑似病例129例。,1
177,0,请不要因为现在疏忽大意，推迟拐点到来甚至是疫情结束的时间，到头来只会害己误国。虽然现已复工复产，不意味着能走亲访友、踏青赏花，不能放松了防控，而是要做到疫情防控与经济发展两不误。为了这场疫情，国家投入了大量财力、物力，我们好不容易迎来疫情防控的积极变化。加油呀加油呀,7
178,1,@心血管科张医生: 山川异域，风月同天。令人心痛的是我们国家控制住了，国外蔓延爆发的可能不容乐观，已经从地图上看，现在大半个地球都在跟新型冠状病毒作斗争，疫情相关国家或地区的人民，此刻更能体会到人类命运共同体的意义，真希望尽快取得这场斗争的全面胜利。 ,9
179,0,请问一下，无症状感染者是否是确诊病例？,6
180,1,不得不说，卫计委的统计数据已经成为每天的一股清流，平衡着百姓与zf间的矛盾，但愿早日统一zg,6
181,1,可以把湖北以外的顺带报一下吗,7
182,1,全国新增病历125例，终于迎来一百这个数字了，要坚持。中国加油！,1
183,1,1、外省新增死亡连续两天为零，希望一直保持下去。2、武汉新增确诊数明天有望降至1百以下，其它城市基本受控状态。3、外省一个防外输；一个防复工聚集；另一个是防前期排查不到，有遗漏的，丹东病例就是教训。,7
184,1,降了降了 湖北降到一百多了考研报考武汉的人希望武汉加油我还要去复试呢,6
185,1,湖北省武汉以外的市何时解封，要把外省春节期间来这破地方的人给弄死么？,19
186,1,严防死守，困住N天无新增的湖北其他市，境外输入病例都来了,9
187,0,浙江丽水市青田县输入病例希望能够管控好,2
