,label,text,like_count
40,0,本人一名在读学生，于2019年12月22日，遭到电信诈骗，资金流入广州华多网络科技有限公司，被骗人数不计其数，此公司涉案资金达上亿元，迟迟没得到相关政府的重视，望有关部门能重视起来，彻查此事，给受骗者一个说法，维护社会公平正义，让骗子得到应有的惩罚！,1
41,1,疫情赶紧结束吧,2
42,0,网信作为国家互联网经济的龙头，现在拖欠着700亿不还，让十七万个家庭活在水深火热之中，这是霍学文职能部门的监管失职吗？,1
43,0,想开学,1
44,1,中国加油！！中国一定行的！因为是中国人[加油][加油][加油],1
45,1,复工也要严防病毒境外输入,1
46,0,我每天只出不进，好难呀,1
47,1,希望疫情快点好起来,2
48,1,希望早点恢复正常,2
49,0,: 湖北卫视需要严格整顿，一个卫视台播出的新闻都能把安徽省会合肥市的行政区划给弄错了，误导所有观众，真是太垃圾了。这种行为就是胡作非为胆大包天。卫视新闻代表的是你们政府的宣传窗口。我们安徽既出大量的人力物力财力，又治愈了那么多危重患者，最后全归小江苏了。真是启齿大辱，太不要脸了,0
50,1,中国加油,0
51,0,,0
52,1,中国加油,0
53,0,是铁粉吗,0
54,1,期待好消息越来越多,0
55,1,向最美逆行者致敬,0
56,1,敬畏生命，感恩生命之美,0
57,1,没有一个春天不会来到,0
58,1,有序复工复产，保障发展大局,0
59,1,加油,0
60,1,中国加油，爱我中华,0
61,0,，,0
62,0,财务人员听的懂,0
63,0,线上教育就是很分化，也是淘汰一批学生和家长,0
64,0,宁夏什么时候解封,0
65,0,北京摇号什么时候高度关注,0
66,0,我不是大老板  税前干啥,0
67,0,家里待着好 暑假该放放就行啊,0
68,0,紧张啥 反正也是排练好的,1
69,0,河北的有吗？幼儿园啥时候开,0
70,0,有1,0
71,0,,0
72,0,我怎么卡了,0
73,1,白衣服记者很漂亮啊,0
74,0,1,0
75,0,为了家庭和睦  快点开学吧,0
76,1,【正直播！#国务院举行联防联控机制发布会#】全程直播↓#天水城事#,0
77,0,什么时候开学呢？？？,0
78,0,幼儿园能开学不了,0
79,0,难道去了北京天津上学还要校内隔离吗,0
80,0,开学呀,1
81,0,不过开学好像不敢立马就开,0
82,0,幼儿园呢？,0
83,0,北京摇号什么时候高度关注,0
84,1,给摄影师加鸡腿,0
85,1,中国人真牛,0
86,0,想吃,0
87,1,烤全羊,0
88,1,我吃羊肉串,0
89,0,开啥学，感冒了跟家好好隔离,0
90,0,房贷不能停,0
91,1,给摄影师加鸡腿?,0
92,0,北京摇号取消吧！,0
93,1,来了,0
94,1,加油,0
95,1,加油,0
96,1,加油加油,0
97,1,湖北除武汉外什么时候解封啊，等着去工作啊,2
98,0,我们湖北武汉外的还给不给活路了，个个都怕自己帽子掉了，天天拿着救灾的钱，恨不得疫情一直延迟，但是我们老百姓不吃饭吗，这时候真为你们感到羞耻,5
99,0,几月复工,1
100,0,为了复工不影响经济，南京疑似和确诊数都存在不准确现象,0
101,1,疫情是打不倒中国经济的！,0
102,0,有人朋友圈售卖试剂盒子了，还是医院的渠道。,1
103,0,健康的武汉人什么时候可以复工？我们还有家要养！！！！,0
104,0,什么时候才能正常生活。还不能上班。广州都有饿晕了三天的人了。真的疫情没过，饿死也太冤了。说了不能一刀切。国外的让进来我们不就完了么？,0
105,0,中国加油！,0
106,0,会不会有地方政府瞒报的情况？,0
107,0,三彩家诈骗几百个房主，既蛋壳后又一房屋托管诈骗公司浮出水面。求关注转发，这关系到上万房主和租户的利益,0
108,0,我们一家被封在湖北40天没有动，什么时间能回家？,0
109,1,坚持就是胜利！,0
110,1,一手抓疫情防控，一手抓经济社会发展，努力实现双胜利！,0
111,1,继续加强防控，切不可有松懈思想！,0
112,1,关键时候一定要严防严控。全国做出了巨大努力，不能功亏一篑！,0
113,1,关键时刻，不要掉以轻心，让疫情反弹！,0
114,1,希望疫情快点好起来！！医生护士记者一线工作人员，一定要照顾好自己，加油！,0
115,1,期待湖北的复工消息，加油武汉，加油中国,0
116,0,早点复工吧，没有收入很多人房贷房租怎么交啊,0
117,0,滞留在湖北的人怎么返回外省,0
118,0,哎，能快点解封吗,0
119,0,说的复工率那么高 工人没出去 工厂说复工了？村里封路 出门没车 让百姓还要怎么坚持下去呢！百废待兴啊,0
120,0,能不能不要让境外人员入境了，不然这他妈什么时候是个头,0
121,0,心里沉甸甸的,0
122,0,孝感什么时候解封，我怀孕七个半月了，连续四十天早上吃面晚上喝粥，我怕我宝宝营养不均衡，还有产检也没地方做,0
123,0,,0
124,1,医生护士记者一线工作人员，你们辛苦了，你们一定要照顾好自己，再帮助别人，不管如何都要对自己好一点，加油！,0
125,0,什么时候国际航班才能通航,0
126,0,健康人都关病了：谁为养家糊口，背负贷款的人想想，一刀切，这是啥,0
127,0,,0
128,1,加油,0
129,0,滞留武汉的外地人在不让回我真的死给你看,1
130,1,警惕外来输入，众志成城抗疫情，必胜[加油][加油],0
131,1,希望灾难早日结束,0
132,0,,0
133,0,湖北省内除武汉，什么时候解封？菜都难买还贵，苹果20一斤了，生姜20块钱一斤，房贷车贷还有孩子奶粉钱，有没有考虑一下人民这样下去要怎么生存下去了,2
134,0,我仓库还是封村的！无法进入干活网点都无法经营赔了不少了,0
135,0,有人骂医护人员是香蕉人太可恶了,0
136,1,疫情早起结束吧,0
137,0,转发微博,0
138,0,建议湖北省其它城市和武汉区别对待。,2
139,1,中国加油,0
140,1,稳定经济发展,0
141,1,有序复工复产,0
142,1,强化财税政策支持,0
143,0,发言人没带口罩,0
144,1,向最美逆行者致敬，期待好消息越来越多！,0
145,0,v,0
146,1,中国加油,0
147,0,有的人快要饿死了。。。,0
148,1,【正直播！#国务院举行联防联控机制发布会#】,0
149,1,加油中国人，疫情早点过去,0
150,1,科研攻关，助力战疫，致敬一线科研工作者！中国加油[加油][加油][加油],0
151,0,哪里有心情练瑜伽?♀?,0
152,0,谁知道灰色西装记者叫啥名,0
153,0,就不能精简一些话吗？叨叨一堆。,0
154,1,中国加油,0
155,0,没问你,0
156,0,滞留人员,0
157,1,期待疫情早点过去,0
158,0,我在武汉,0
159,0,你老家哪的？,0
160,0,武汉什么时候可以分区开放交通,0
161,0,在家好好待着吧,0
162,0,太难了,0
163,0,命都快没了谁还会在乎眼睛,0
164,0,不在乎眼睛，只在乎生死,0
165,0,没人管滞留人员,0
166,0,要疯了,0
167,0,这不是雷布斯吗,0
168,0,……,0
169,0,滞留人员,0
170,0,滞留在湖北的外地人员什么时候才能复工,0
171,0,滞留人员怎么办,0
172,0,滞留的企业人怎么生存,0
173,0,能否不要一刀切,0
174,1,祈祷,0
175,0,湖北的外出务工人员怎么办,0
176,0,武汉在拉动周边地区经济发展方面作用不大,0
177,0,滞留的企业人怎么生存,0
178,0,滞留企业人怎么办,0
179,0,看起来,0
180,0,只想我关在湖北省宜昌市健康人什么时候可以出湖北,1
181,0,武汉省 湖北市,0
182,1,这个声音好听,0
183,0,我想离职了,0
184,0,开不了工，工资发不了的怎么办啊,0
185,0,好多人被裁,0
186,0,我想祖国损失多少财政,0
187,1,哈哈哈,0
188,0,,0
189,0,会计快来看啊,0
190,1,向白衣天使致敬，不能辜负他们的心血,0
191,0,玩手机的了我看见,0
192,1,向英雄们致敬,0
193,1,严防严控，战胜疫情，我们可以,0
194,1,讲了,0
195,0,前面凉了个人,0
196,1,联防联控，群防群治,0
197,1,中国加油，武汉加油，希望疫情早日结束，家里的小宝贝还等着我出去赚奶粉钱,0
198,1,做好复工防护工作,0
199,1,千万要注意，不能功亏一篑,0
200,0,今年创新企业的税率百分之15,0
201,0,感觉都扣完了,0
202,0,,0
203,1,坚持就是胜利,0
204,0,学会计的快来看呀,0
205,1,不到最后不敢轻言胜利,0
206,0,,0
207,1,#湖北什么时候解封#从一开始对大力度防疫持绝对赞同态度，到现在对现状一步步绝望，看见这个话题下的微博真的让人感到压抑，不敢相信这是现在会遇到的事情，所有的微博下面只要有湖北人评论我们能不能逐步复工就会被人骂，我们是被遗忘的一群人，我们仿佛就是应该被牺牲，被抛弃。 ,2
208,1,已经到了关键时刻，加油,0
209,1,千万不能掉以轻心,0
210,1,不要慌，不要急，局势已大好,0
211,1,加油！,0
212,0,前面说了个人所得税,0
213,0,哦,0
214,1,中国加油！,1
215,1,万众一心抗疫情,0
216,0,,0
217,1,众志成城抗疫情,0
218,1,团结一心，同舟共济,0
219,0,高考会推迟吗,0
220,0,这是财税专场,0
221,0,税是多会交的呀 是不是工作了从工资扣,0
222,1,祈祷疫情早日过去坚信我们一定能打赢这场阻击战,0
223,0,,0
224,1,祈祷疫情早日过去,0
225,1,中国必胜,0
226,1,中国加油,0
227,0,猪肉什么时候降价啊…,0
228,0,,0
229,0,不复工损失真的大,0
230,0,是啊,0
231,0,可以给消费者也减少消费税吗，物价涨太多了,0
232,1,复工复产，保障退休人员的养老金。,0
233,0,说到重点了,0
234,1,失业和工伤的保险政策完全可以保障落地，我们大可不必担心,0
235,1,社保真的是好大一笔钱,0
236,0,退休金,0
237,0,你不复工怎么有钱，支出大于收入啊,0
238,0,湖北省养老保险少交今年,0
239,0,可以去上学吗？,0
240,0,什么时候开学,0
241,0,听不懂，闪了,0
242,0,财政兜底,0
243,0,国务院肯定在啊,0
244,0,湖北的高考怎么弄,0
245,0,感觉都是官话套话，不敢说实质性的东西,0
246,0,都是减免单位的和个人没关系,0
247,0,个人应该需要交吧,0
248,0,只想听听什么时候开学,0
249,0,我们县这一直都没有,0
250,0,公司部分不用交，也可以享受政策,0
251,0,五个月,0
252,0,这是税务专场吧,0
253,0,对 听不懂,0
254,0,听不懂,0
255,0,意思是这次疫情捐款了，今年纳税全部返还,0
256,0,或许道行不够，听不懂,0
257,0,哪个城市0了呀,0
258,0,啥时候开学,0
259,0,对中小型企业进行支持防护救治、物资供应，鼓励公益捐赠，支持复工复产,0
260,0,想上班,0
261,0,这次学生票也不能用了吧,0
262,0,其实可以解了，你这样弄都是损失,0
263,1,想开学,0
264,1,我也爱学校,0
265,1,新疆是不是0了,0
266,0,网课太累了,0
267,0,一边上课一边打游戏。。,0
268,0,开学真的很恐怖,0
269,0,大学生表示已经快疯了,0
270,0,网课效率不行,0
271,0,困在家,0
272,0,有①吗有一吗有①吗,0
273,1,湖北加油,0
274,0,网络教学无明显实质性，而且监督不到位，尤其是毕业班令人担忧,0
275,1,疫情防控，人人有责,0
276,0,毕业论文怎么整啊,0
277,0,开学 开学开学,0
278,0,感觉没有我想要的答案,0
279,0,,0
280,0,什么时候开学？？？？,0
281,1,众志成城，战疫必胜,0
282,0,,0
283,0,脱单那个，厉害了,0
284,1,举国之力，共度时艰,0
285,0,网课上着上着就失去自我了,0
286,0,,0
287,0,不开学老师也上班,0
288,0,一直都网恋,0
289,1,希望疫情快点好起来,0
290,0,,0
291,1,厉害了,0
292,0,感染好，还是开学好,0
293,1,希望这场灾难早日结束，有人食不果腹，有人入不敷出……快点恢复正常秩序吧！,0
294,0,这个记者紧张了,0
295,0,什么时候开学，什么时候脱口罩？快受不了了！,0
296,0,网课效率低  我想上学去,0
297,0,我们貌似十几号就开学。。。,0
298,0,开学开学，小学赶紧开学,0
299,0,垃圾政府整天喊着无用的口号，放着我们这些滞留了40多天的健康人员外出返工不管，第一次觉得身为湖北人窝囊,1
300,0,中国官员脑子里面现在全是病毒。,0
301,1,加油?,0
302,0,在疫情已经基本控制的情况下，继续进行全省隔离是最简单的解决办法，也是懒政思维。,0
303,1,中国加油，武汉加油！一切都会好起来！袁德霞,0
304,0,关了一个多月了，现在出这些就是还要继续封城对吧3月10复工不可能对吧真的感谢，可是我们这些健康的正常人只求恢复正常生活。且不说这些政策又有多少普通人真的享受到了。什么适当减免房租什么银行延缓贷款什么保证工资什么保证平价。呵呵。身在武汉真的一样都没有感受到。生活无法运转，人都要急疯了,0
305,1,共同战“疫”，加油！,0
306,0,这辈子别让我看见武汉人,0
307,1,希望早日过去，不然要吃士了,0
308,1,坚持就是胜利,0
309,0,能换个发言人吗,0
310,0,老百姓什么时候住得起房子？最近地方又在蠢蠢欲动，卖地抬房价，经济又要恶性循环？以前为吃的给地主打一辈子工！现在为房子打一辈子工！,0
311,1,加油加油,0
312,0,就想问湖北武汉以外的健康人员外地复工何时能放行，要生活，要还贷，要交房租，给人逼死呀。,0
313,1,我感觉现在疫情不疫情不重要  重要的是民族 是血脉,0
314,1,好,0
315,0,网信集团诈骗，何时立案？张振新诈死海外，高管外逃海外，老百姓的700多亿血汗钱怎么办？,1
316,1,万众一心，战胜疫情！,0
317,1,滞留湖北的也是同胞！也想要回家！,0
318,0,坐标上海，小区门口测量体温登记的人偶尔站门口做做样子，大部分时间没人，拉着行李回沪的人员直接自己回家，登记都不用，所以说国家说的再好，下面执行的人还是各种投机取巧，出事了遭殃的是大家,0
319,0,让不让除了武汉以外的湖北人活了，都没确诊了，一起陪着武汉？？等死吗。都快饿死了,0
320,0,#金融疫情#蔓延，危害远超新冠病毒##网信诈骗700亿，几十万家庭倾家荡产，呼吁社会关注！！,3
321,0,中央请下令彻查。先锋-网信理财平台。曾经和您一起去的英国一带一路。这个先锋把您和中央都骗了。利用国家普惠金融政策，2019-7-4诈骗17万老百姓750亿。诈死在英国。先锋董事长张振新通过贿赂中央党校领导，居然把网信经营模式写进了中央党校教材。乌镇的金融大会。被评为普惠金融的标杆。,3
322,0,:1、头顶“政府光环”，#先锋#集团庞大金融帝国为他人洗钱转移资产，#网信#血洗17万投资人上千亿资金，老总#张振新#伦敦诈死，幕后黑手不详，在逃高管背景复杂，17万投资人遭受金融瘟疫2、#普惠金融#不只收割财富，还有社会诚信！#先锋#集团实控人离奇背景，谁在后面给他站台？,5
323,1,武汉加油,0
324,0,:1、头顶“政府光环”，#先锋#集团庞大金融帝国为他人洗钱转移资产，#网信#血洗17万投资人上千亿资金，老总#张振新#伦敦诈死，幕后黑手不详，在逃高管背景复杂，17万投资人遭受金融瘟疫2、#普惠金融#不只收割财富，还有社会诚信！#先锋#集团实控人离奇背景，谁在后面给他站台？,7
325,0,:1、头顶“政府光环”，#先锋#集团庞大金融帝国为他人洗钱转移资产，#网信#血洗17万投资人上千亿资金，老总#张振新#伦敦诈死，幕后黑手不详，在逃高管背景复杂，17万投资人遭受金融瘟疫2、#普惠金融#不只收割财富，还有社会诚信！#先锋#集团实控人离奇背景，谁在后面给他站台？,7
326,0,信用卡还不起了,0
327,0,dhj,0
328,1,我们会坚持的 加油中国,0
329,0,再不复工都活不下去了，疫情赶快结束吧,0
330,0,麻烦大家关注一下新疆偏远地区封门隔离第四个14天，,0
331,0,湖北省的人 一律不得出来  疫情什么时候结束 您们就可以出来,0
332,1,防疫、复工两手抓，财税政策保民生。,0
333,1,快点过去吧疫情,0
334,1,加油，打赢这场没有硝烟的战争,0
335,0,湖北关了40天，建筑、旅游等行业停业已超3个月了！再不开放，只有人吃人了！,0
336,0,请问湖北除武汉以外什么时候解封？40多天了，身体很健康，心理要出毛病了,0
337,0,新疆真的要等到武汉最好一个新冠出院才让出门？,0
338,0,穗康口罩发货商由广州健民医药连锁有限公司虚假宣传卖假n95口罩给我退钱赔钱，这家公司把kn95 GB2626-2006版口罩混淆视听当做n95卖，装哑巴不怕消费者维权，不肯退钱赔钱。黑心医药商，给我退钱赔钱。请大家支持,0
339,0,建议分类防控，有序恢复市场活力，当前有些个体户，打工的吃不饱到了，并且这些人数量很大,0
340,1,众志成城，战胜疫情！,0
341,1,做好防疫工作，防止疫情海外倒灌,0
342,1,期盼疫情早日结束，春暖花开！,0
343,1,向一线医护人员致敬！,0
344,1,中国加油，战胜疫情！,0
345,1,可以设立国家纪念日。记住一件事，记住一些人；宣传一种意识，歌颂一种精神。,0
346,1,一个月前，我盼望着中国不要全红。现在，我盼望着全世界不要全红！警惕外来输入，全国战疫的结果不能最后功亏一篑！！不然会伤了我们大家的心！！！,0
347,0,新疆？,1
348,1,加油,0
349,1,希望出台要求市 县 镇各级，（针对企业复工复产）所属单位及部门 能够主动公示 沟通 考察 联系，贷款及帮扶政策的实施标准和规定，别让我们再跑好多部门，最后还不知道真正该找哪个部门才能办理。希望基层领导能落实到实处，让真正需要帮助的企业成为有良知和感恩的企业 不踢足球式办公,1
350,0,新疆人发微博都直接被拦截  哈哈哈哈哈哈哈  真有色,0
351,0,！！！,0
352,0,随便买个生姜都20块钱一斤，还要不要人活了，特别是农民，现在在家吃穿家底，,0
353,0,老百姓都是吃点肉自己存款，据说五一才完全解封，现在物价飞涨，不是说不准哄抬物价么！这样下去没被病毒感染也在家里饿死了，大部分家里都有房贷车贷，还有孩子的奶粉钱，国家能不能考虑一下人民,2
354,1,我们在坚持坚持！疫情很炔会过去的！！！,0
355,1,加油,0
356,0,求求你们了，放我们湖北其他市的人出去吧！已经情况好转这么多天了，可是你们只记得武汉啊！不把我们其他市的当人看啊！让我跪着求政府都行，或者就放身在湖北的外地人例如我回去吧！拜托了！,0
357,1,希望这场疫情能早点结束,0
358,0,谁来看看西北某自治区,1
359,0,死了两万多人.哎,0
360,1,中国加油！,0
361,1,加油?,0
362,0,什么时候才能开学吖,0
363,0,有人知道现在对国际航班回国的乘客是如何做防疫措施的，具体流程标准是啥样的,1
364,1,好的,0
365,1,企业复工之路政府做后盾,0
366,1,中国必胜，武汉必胜,0
367,1,提供财税支持企业复工,0
368,1,中国加油??,0
369,1,中国加油??,0
370,0,让那些领导到基层看看真的复工了吗？哎！这社会水分太多，,0
371,1,加油中国！加油武汉！,0
372,0,能不能快点过去,0
373,1,人类命运共同体加油,1
374,1,稳就业，保民生，企业和政府都加油,0
375,1,疫情的防控需要世界人民共同努力了,0
376,1,武汉胜则湖北胜，湖北胜则中国胜,0
377,0,我眼睛痒,0
378,0,[冰雪奇缘雪宝],0
379,1,加油了，全民抗战时期,0
380,1,正在有序恢复生产生活秩序。,0
381,1,一系列务实有效的措施，真正为复工复产企业解困助力。,0
382,1,不要放松警惕,0
383,0,除武汉外的其他湖北城市何时能外出复工,0
384,0,不在乎眼睛,0
385,0,不在乎眼睛，只在乎生死！,0
386,1,春天到来了，病毒快被消灭了,0
387,0,在湖北已经呆了40几天，何时能返回？,0
388,0,不在乎眼睛，只在乎生死！,0
389,0,防控工作一定程度上是下沉到了企业。,0
390,0,能否不要一刀切,0
391,0,湖北除武汉其他地方怎么办,0
392,0,企业要做好防护,0
393,0,滞留人员怎么办？,0
394,0,在湖北的外地人员什么时候能返回当地务工？！,0
395,0,好难,0
396,0,严格遵守公共场所防控制度,0
397,0,湖北其它市的什么时候能出去,0
398,1,加油中国,0
399,1,少出门，少乱逛，为抗疫做贡献。,0
400,0,能不能让武汉直辖，武汉平时一直搜刮周边城市，好事从不想着周边。,0
401,1,众志成城，万众一心，加油！,0
402,0,为什么看不见弹幕,0
403,0,，,0
404,0,没有疫情的时候从昆山到临汾的大巴车车票300元，疫情期间，国家的飞机票高铁票火车票都打折甚至有免费等优惠，然而高速不收过路费，大巴车车票要400属于发国难财吗？求各位博主回复 ,0
405,0,湖北一刀切，武汉外的其他市怎么生存,0
406,1,[加油],0
407,1,加油！一切会好的。。,0
408,1,加油！一切会好的,0
409,1,加油！一切会好的！！！,0
410,1,加油！一切会好的！！,0
411,1,加油！一切会好的！,0
412,1,这个女孩好看诶,0
413,1,希望企业不要受影响，工人都有活干,0
414,1,经济的发展靠投资，出口和消费,0
415,1,国家要支持企业复产,0
416,1,到岗途中做好隔离防护,0
417,1,复工人员做好防护,0
418,1,不要扎堆，不要聚集,0
419,1,帮助企业渡过难关,0
420,1,税收优惠，支持中小企业,0
421,0,湖北上不了班又没工资还可能被离职的怎么办,0
422,1,对,0
423,1,今年有个闰四月,0
424,1,疫情啥时候结束,0
425,1,武汉加油，中国加油,0
426,0,今年没那么长的暑假了,0
427,1,让政策发挥更大作用、更好效果，打赢疫情防控阻击战！,0
428,1,加强政策宣传解读，用足用好政策。,0
429,1,中国加油,0
430,0,,0
431,1,全力保障疫情防控资金供给。,0
432,0,解释一下,0
433,0,三月中旬,0
434,0,新疆好多了   是什么意思?,0
435,1,落实落细各项财税支持政策。,0
436,0,中央是在北京吗,0
437,0,我们道行太浅,0
438,0,啥意思？不懂,0
439,1,为疫情防控和复工复产提供财税政策支持。,0
440,0,听不懂呜呜,0
441,0,新疆,0
442,0,你能解释一下，这是关于啥的？,0
443,1,新疆好多了,0
444,0,听不懂,0
445,0,啊,0
446,0,我是新疆的,0
447,0,说的一些啥都听不懂,0
448,1,嗯嗯,0
449,0,北京市朝阳区霄云路28 号先锋网信诈骗集团、爆雷9个月、诈死、逃离、受害者17万、卷走700亿、政府部门相互推诿、金融局霍学文多次为网信站台、并一再呼吁北京是最安全的、投资风险是最低的、我爱北京、请北京政府介入调查、追回我的血汗钱。,2
450,0,村不解封，不提供出行方便，一切白搭,0
451,0,新疆6个吧 现在,0
452,0,我看了,0
453,0,这是说的啥？,0
454,0,我懒么,0
455,0,高考,0
456,0,一直在  数据缓冲   看不到也听不到啊,0
457,0,? ? ? ?,0
458,1,我爱老师，我爱学校,0
459,0,我们五月份的大学生学科竞赛可以不要延期太靠后吗,0
460,1,今天是S6赛季的第一天，谁来吃鸡，CP一个赛季,0
461,0,有说过工资发放规则吗？,0
462,0,我爷爷去医院看病，医院说没空，叫他回去吃药，最后还是去世了,0
463,0,说实话吧！最近家庭关系有点紧张，看着办吧,0
464,1,加油，加油，中国，一切都在变好,0
465,0,新疆什么时候可以解封啊,0
466,0,房贷伤不起啊,0
467,0,这样的情况，看病的人都没法去医院看,0
468,0,网恋？,0
469,1,哈哈哈哎,0
470,0,别说了，等S6赛季过了吧！,0
471,0,我还中考嘞，太难了我丢,0
472,1,让我再打一个S6赛季,0
473,0,什么意思,0
474,0,再待下去，要疯了,0
475,0,害,0
476,0,我是高三,0
477,0,非国企房租减免政策有吗,0
478,0,一直卡？,0
479,0,知道得不到答案,0
480,0,我宁愿感染也要上班,0
481,0,开学开学,0
482,0,什么时候开学,0
483,0,大学真的最忙的毕业生是大三 忙着考研和保研的,0
484,1,想念村里的女同学，虽然他们脱单了，但是我还是想念。,0
485,0,能开学时肯定会开，暂时不开肯定是不能开,0
486,1,我想上学了,0
487,1,开学开学开学,0
488,0,一下午的网课,0
489,0,1,0
490,0,我想开学网课，太恐怖了,0
491,0,网课比教室上课时间还花的多,0
492,0,不开学不开心,0
493,1,中国加油,0
494,0,网课真的不能保证孩子能不能好好学,0
495,0,你紧张啥,0
496,0,大学生在不开学,0
497,0,,0
498,0,什么时候可以喝奶茶,0
499,1,开学开学开学开学开学,0
500,0,想出去放风吧,0
501,0,這是联防联控机制新闻发布会，跟咱们的开学好像没关系啊,0
502,0,为什么不给明确的答复,0
503,0,学生应该最后开学,0
504,0,对对 网课一点都不好,0
505,1,大学生想要开学,0
506,0,？？？,0
507,0,大学生好多好像也有网课,0
508,0,什么时候开学,0
509,0,什么意思,0
510,0,,0
511,0,网课课间休息十分钟就来了,0
512,0,中央财政的政策对于这次疫情来说真的很好了。真的为那些小微企业个体商户等考虑了。加油！,0
513,0,某些地方，别的地方的人能进来，自己地方的人缺不能走动，我真是服了，机票照卖，就是不让走，大疆无人机好,0
514,0,好好反超,0
515,0,北京一刀切的不允许返京,0
516,1,一定要保证孩子的安全，确定好在开学,0
517,0,能不能关注下湖北除武汉之外的地区,0
518,1,人民至上，生命至上,0
519,0,能不能出一个明确的答复,0
520,1,希望疫情尽快过去,0
521,0,有①吗,0
522,0,网课真的效率太低  我想上学去,0
523,0,湖北都没担心啥时候开学,0
524,1,希望这场灾难快点过去，希望一切都好，一切都会有最好的结果,1
525,0,我从初一到现在就没出过门,0
526,0,网上闲的都是大学生,0
527,1,一定要控制住！！加油啊,0
528,0,开学口罩都不够用,0
529,1,多项举措，解民忧,0
530,0,毕业狗伤不起呀,0
531,0,我要出去,0
532,1,现在现阶段的疫情的药物和疫苗研究到什么程度了啊,0
533,0,没办法,0
534,1,加油(? ??_??)?,0
535,0,口罩,0
536,1,开学开学开学开学开学 开学开学开学开学,0
537,0,口罩? 都在前线了,0
538,0,湖北啥时候开工,0
539,1,开学开学开学,0
540,0,单身大学生咋了,0
541,1,待到山花烂漫时  就开学了，，,0
542,1,真的真的好想开学,0
543,1,初三和高三小学弟小学妹你们撑住,0
544,0,艺术生想哭，文化半年没碰,0
545,0,1,0
546,0,大学生? 1,0
547,0,看来网上闲的都是学生,0
548,0,开学问教育部 税收部怎么知道什么开学,0
549,0,什么时候开学,0
550,0,村里女同学快脱单的是魔鬼吗？？？,0
